"SAGDP9S Real GDP by state 1/"
"(millions of chained 1997 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1995","1996","1997"
"12000","Florida","49","      Finance, insurance, and real estate",76576.2,80080.1,83494.2
"12000","Florida","50","          Depository institutions 3/",10173.8,10405.1,9684.9
"12000","Florida","51","          Nondepository institutions 3/",2042.7,2418.8,3320.2
"12000","Florida","52","          Security and commodity brokers",2268.2,2888.3,3755.6
"12000","Florida","53","          Insurance carriers",5555.5,5515.6,5296.1
"12000","Florida","54","          Insurance agents, brokers, and services",2780.8,2822.1,2834.1
"12000","Florida","55","          Real estate",52894.1,54971.0,57345.2
"12000","Florida","56","          Holding and other investment offices",1268.5,1604.0,1258.0
"12000","Florida","57","      Services",88277.2,90572.8,94264.6
"12000","Florida","58","          Hotels and other lodging places",5502.9,5918.5,6112.8
"12000","Florida","59","          Personal services",2918.9,2980.7,3115.7
"12000","Florida","60","          Business services 4/",18537.2,18346.6,19289.3
"12000","Florida","61","          Automotive repair, services, and parking",3832.4,3986.0,4148.8
"12000","Florida","62","          Miscellaneous repair services",1532.6,1519.9,1495.5
"12000","Florida","63","          Motion pictures",523.2,531.4,552.9
"12000","Florida","64","          Amusement and recreation services",5476.4,5765.4,6612.7
"12000","Florida","65","          Health services",26679.4,26942.7,27032.5
"12000","Florida","66","          Legal services",5434.9,5661.0,5504.5
"12000","Florida","67","          Educational services",1967.9,2038.0,2109.5
"12000","Florida","68","          Social services",2207.4,2242.5,2289.8
"12000","Florida","69","          Membership organizations",2977.4,3062.4,3128.5
"12000","Florida","70","          Other services 4/",9807.7,10693.0,11991.4
"12000","Florida","71","          Private households",882.9,884.0,880.9
"12000","Florida","72","  Government and government enterprises",48862.2,49751.2,50370.1
"12000","Florida","73","      Federal civilian",7454.6,7777.2,7780.7
"12000","Florida","74","      Military",5050.6,5261.6,5462.0
"12000","Florida","75","      State and local",36354.0,36712.6,37127.3
"12000","Florida","","Addenda:","","",""
"12000","Florida","76","  Electronic equipment and instruments 5/",5048.0,5667.3,6396.4
"12000","Florida","77","  Depository and nondepository institutions 6/",12042.0,12723.3,13005.1
"12000","Florida","78","  Business services and other services 7/",28327.3,29037.1,31280.7
"13000","Georgia","1","All industry total",209291.7,223306.9,235200.1
"13000","Georgia","2","  Private industries",180730.6,194202.5,205692.9
"13000","Georgia","3","      Agriculture, forestry, and fishing",3100.9,3233.4,3483.7
"13000","Georgia","4","          Farms",2253.1,2324.9,2549.9
"13000","Georgia","5","          Agricultural services, forestry, and fishing",848.6,912.8,933.8
"13000","Georgia","6","      Mining",1009.0,1167.9,1176.8
"13000","Georgia","7","          Metal mining",0.0,0.0,0.0
"13000","Georgia","8","          Coal mining",0.1,0.1,0.2
"13000","Georgia","9","          Oil and gas extraction",1.6,2.4,2.4
"13000","Georgia","10","          Nonmetallic minerals, except fuels",1007.2,1165.4,1174.2
"13000","Georgia","11","      Construction",9189.7,10350.4,11086.2
"13000","Georgia","12","      Manufacturing",37039.5,38412.1,40683.5
"13000","Georgia","13","          Durable goods manufacturing",14489.4,16047.9,17195.2
"13000","Georgia","14","              Lumber and wood products",2304.0,2574.6,2389.5
"13000","Georgia","15","              Furniture and fixtures",449.1,531.2,532.9
"13000","Georgia","16","              Stone, clay, and glass products",1260.2,1243.8,1572.5
"13000","Georgia","17","              Primary metal industries",744.6,1059.6,917.3
"13000","Georgia","18","              Fabricated metal products",1331.1,1364.3,1446.8
"13000","Georgia","19","              Industrial machinery and equipment",1549.3,1760.6,2236.9
"13000","Georgia","20","              Electronic and other electric equipment 2/",1961.9,2220.2,2761.1
"13000","Georgia","21","              Motor vehicles and equipment",1677.5,1826.3,2115.3
"13000","Georgia","22","              Other transportation equipment",2265.0,2496.8,2343.2
"13000","Georgia","23","              Instruments and related products 2/",675.2,615.1,457.5
"13000","Georgia","24","              Miscellaneous manufacturing industries",346.8,400.4,422.1
"13000","Georgia","25","          Nondurable goods manufacturing",22603.8,22367.5,23488.3
"13000","Georgia","26","              Food and kindred products",5478.9,5013.3,4837.6
"13000","Georgia","27","              Tobacco products",2002.6,2017.8,2109.0
"13000","Georgia","28","              Textile mill products",4822.5,4995.2,5145.8
"13000","Georgia","29","              Apparel and other textile products",1139.9,919.7,1127.8
"13000","Georgia","30","              Paper and allied products",2961.3,2960.3,3314.3
"13000","Georgia","31","              Printing and publishing",2090.8,2104.1,2169.4
"13000","Georgia","32","              Chemicals and allied products",2912.0,3024.6,3269.6
"13000","Georgia","33","              Petroleum and coal products",108.6,133.3,130.0
"13000","Georgia","34","              Rubber and miscellaneous plastics products",1086.8,1196.9,1369.3
"13000","Georgia","35","              Leather and leather products",40.3,22.4,15.6
"13000","Georgia","36","      Transportation and public utilities",22418.6,24426.5,24599.5
"13000","Georgia","37","          Transportation",8258.9,9043.8,9696.8
"13000","Georgia","38","              Railroad transportation",685.5,702.2,657.8
"13000","Georgia","39","              Local and interurban passenger transit",186.5,205.5,222.2
"13000","Georgia","40","              Trucking and warehousing",2809.6,3125.3,3377.9
"13000","Georgia","41","              Water transportation",125.1,132.2,151.1
"13000","Georgia","42","              Transportation by air",3611.0,3909.8,4291.2
"13000","Georgia","43","              Pipelines, except natural gas",107.8,139.0,142.2
"13000","Georgia","44","              Transportation services",731.6,827.3,854.4
"13000","Georgia","45","          Communications",8772.6,9949.2,9660.1
"13000","Georgia","46","          Electric, gas, and sanitary services",5382.1,5425.4,5242.7
"13000","Georgia","47","      Wholesale trade",16604.2,18933.1,21308.2
"13000","Georgia","48","      Retail trade",18025.6,19920.8,21703.3
"13000","Georgia","49","      Finance, insurance, and real estate",34357.4,35436.4,37071.4
"13000","Georgia","50","          Depository institutions 3/",6055.1,5716.6,5006.2
"13000","Georgia","51","          Nondepository institutions 3/",897.4,1018.4,1486.3
"13000","Georgia","52","          Security and commodity brokers",769.6,1013.0,1381.7
"13000","Georgia","53","          Insurance carriers",2834.0,2651.7,2673.5
"13000","Georgia","54","          Insurance agents, brokers, and services",1404.1,1430.6,1457.2
"13000","Georgia","55","          Real estate",22108.2,23163.2,24532.0
"13000","Georgia","56","          Holding and other investment offices",518.5,508.9,534.6
"13000","Georgia","57","      Services",39125.7,42373.2,44580.3
"13000","Georgia","58","          Hotels and other lodging places",1623.2,1896.3,1870.9
"13000","Georgia","59","          Personal services",1333.2,1373.5,1475.0
"13000","Georgia","60","          Business services 4/",10344.4,11908.6,13144.7
"13000","Georgia","61","          Automotive repair, services, and parking",1702.2,1845.9,1913.3
"13000","Georgia","62","          Miscellaneous repair services",673.6,587.7,627.6
"13000","Georgia","63","          Motion pictures",264.0,289.2,303.4
"13000","Georgia","64","          Amusement and recreation services",1210.3,1330.1,1272.3
"13000","Georgia","65","          Health services",10739.1,11240.1,11354.1
"13000","Georgia","66","          Legal services",2357.9,2528.5,2384.8
"13000","Georgia","67","          Educational services",1369.6,1394.9,1499.6
"13000","Georgia","68","          Social services",753.9,801.9,864.2
"13000","Georgia","69","          Membership organizations",1325.7,1413.6,1511.3
"13000","Georgia","70","          Other services 4/",5075.2,5432.1,6040.6
"13000","Georgia","71","          Private households",336.4,328.1,318.5
"13000","Georgia","72","  Government and government enterprises",28590.2,29110.3,29507.1
"13000","Georgia","73","      Federal civilian",6205.5,6184.0,6229.7
"13000","Georgia","74","      Military",3986.0,3946.6,4025.2
"13000","Georgia","75","      State and local",18401.5,18979.7,19252.3
"13000","Georgia","","Addenda:","","",""
"13000","Georgia","76","  Electronic equipment and instruments 5/",2597.0,2819.5,3218.6
"13000","Georgia","77","  Depository and nondepository institutions 6/",6841.8,6673.0,6492.5
"13000","Georgia","78","  Business services and other services 7/",15425.5,17340.5,19185.4
"15000","Hawaii","1","All industry total",39552.1,39132.4,39064.1
"15000","Hawaii","2","  Private industries",31137.0,30966.6,30768.5
"15000","Hawaii","3","      Agriculture, forestry, and fishing",430.4,413.3,457.3
"15000","Hawaii","4","          Farms",246.0,234.8,283.7
"15000","Hawaii","5","          Agricultural services, forestry, and fishing",186.5,180.7,173.6
"15000","Hawaii","6","      Mining",50.8,50.1,48.2
"15000","Hawaii","7","          Metal mining",0.0,0.0,0.0
"15000","Hawaii","8","          Coal mining",0.0,0.0,0.0
"15000","Hawaii","9","          Oil and gas extraction",1.6,2.5,3.5
"15000","Hawaii","10","          Nonmetallic minerals, except fuels",42.1,48.1,44.7
"15000","Hawaii","11","      Construction",2099.6,1866.2,1699.2
"15000","Hawaii","12","      Manufacturing",1147.3,1118.9,1022.9
"15000","Hawaii","13","          Durable goods manufacturing",263.3,212.4,192.7
"15000","Hawaii","14","              Lumber and wood products",22.6,20.1,19.6
"15000","Hawaii","15","              Furniture and fixtures",18.3,18.7,16.3
"15000","Hawaii","16","              Stone, clay, and glass products",116.1,59.5,43.5
"15000","Hawaii","17","              Primary metal industries",0.8,1.6,1.2
"15000","Hawaii","18","              Fabricated metal products",32.2,29.8,28.6
"15000","Hawaii","19","              Industrial machinery and equipment",15.4,16.7,16.2
"15000","Hawaii","20","              Electronic and other electric equipment 2/",7.0,9.1,12.5
"15000","Hawaii","21","              Motor vehicles and equipment",2.3,1.6,1.5
"15000","Hawaii","22","              Other transportation equipment",22.9,21.1,21.3
"15000","Hawaii","23","              Instruments and related products 2/",2.4,1.5,1.3
"15000","Hawaii","24","              Miscellaneous manufacturing industries",25.2,32.8,30.7
"15000","Hawaii","25","          Nondurable goods manufacturing",879.9,906.5,830.2
"15000","Hawaii","26","              Food and kindred products",292.8,328.5,328.5
"15000","Hawaii","27","              Tobacco products",0.2,0.2,0.2
"15000","Hawaii","28","              Textile mill products",0.8,0.6,0.9
"15000","Hawaii","29","              Apparel and other textile products",76.4,74.1,77.9
"15000","Hawaii","30","              Paper and allied products",12.0,14.8,15.1
"15000","Hawaii","31","              Printing and publishing",319.4,291.4,202.4
"15000","Hawaii","32","              Chemicals and allied products",39.6,42.4,39.9
"15000","Hawaii","33","              Petroleum and coal products",129.4,144.2,156.2
"15000","Hawaii","34","              Rubber and miscellaneous plastics products",6.7,7.7,8.6
"15000","Hawaii","35","              Leather and leather products",1.5,1.2,0.5
"15000","Hawaii","36","      Transportation and public utilities",3809.8,4027.7,4055.9
"15000","Hawaii","37","          Transportation",1789.9,1929.2,2043.3
"15000","Hawaii","38","              Railroad transportation",0.0,0.0,0.0
"15000","Hawaii","39","              Local and interurban passenger transit",175.9,167.0,161.8
"15000","Hawaii","40","              Trucking and warehousing",218.6,231.9,219.9
"15000","Hawaii","41","              Water transportation",228.8,235.9,242.8
"15000","Hawaii","42","              Transportation by air",907.8,1009.8,1145.5
"15000","Hawaii","43","              Pipelines, except natural gas",0.0,0.0,0.0
"15000","Hawaii","44","              Transportation services",258.2,283.7,273.3
"15000","Hawaii","45","          Communications",1073.6,1133.5,1077.5
"15000","Hawaii","46","          Electric, gas, and sanitary services",945.0,963.6,935.1
"15000","Hawaii","47","      Wholesale trade",1358.5,1444.1,1502.1
"15000","Hawaii","48","      Retail trade",4092.0,4242.2,4360.3
"15000","Hawaii","49","      Finance, insurance, and real estate",9594.4,9223.3,9064.0
"15000","Hawaii","50","          Depository institutions 3/",1237.8,1089.8,998.4
"15000","Hawaii","51","          Nondepository institutions 3/",74.7,74.7,88.6
"15000","Hawaii","52","          Security and commodity brokers",58.9,78.1,100.6
"15000","Hawaii","53","          Insurance carriers",428.2,396.3,358.6
"15000","Hawaii","54","          Insurance agents, brokers, and services",214.0,198.6,185.7
"15000","Hawaii","55","          Real estate",7780.6,7608.6,7534.1
"15000","Hawaii","56","          Holding and other investment offices",-295.6,-309.8,-202.1
"15000","Hawaii","57","      Services",8604.7,8590.8,8558.5
"15000","Hawaii","58","          Hotels and other lodging places",2087.6,2179.4,2156.5
"15000","Hawaii","59","          Personal services",299.2,289.6,289.6
"15000","Hawaii","60","          Business services 4/",993.5,962.5,1006.7
"15000","Hawaii","61","          Automotive repair, services, and parking",362.1,355.8,351.9
"15000","Hawaii","62","          Miscellaneous repair services",125.7,114.6,118.6
"15000","Hawaii","63","          Motion pictures",59.9,57.8,63.5
"15000","Hawaii","64","          Amusement and recreation services",431.3,413.1,408.8
"15000","Hawaii","65","          Health services",2097.1,2074.4,2067.6
"15000","Hawaii","66","          Legal services",478.2,481.4,482.7
"15000","Hawaii","67","          Educational services",337.0,353.8,353.7
"15000","Hawaii","68","          Social services",248.6,239.1,244.6
"15000","Hawaii","69","          Membership organizations",225.8,226.8,221.5
"15000","Hawaii","70","          Other services 4/",819.5,805.5,756.0
"15000","Hawaii","71","          Private households",37.1,37.0,36.8
"15000","Hawaii","72","  Government and government enterprises",8416.4,8166.1,8295.6
"15000","Hawaii","73","      Federal civilian",1973.8,1880.5,1990.0
"15000","Hawaii","74","      Military",2841.1,2769.6,2759.6
"15000","Hawaii","75","      State and local",3601.3,3515.8,3546.0
"15000","Hawaii","","Addenda:","","",""
"15000","Hawaii","76","  Electronic equipment and instruments 5/",9.1,10.6,13.8
"15000","Hawaii","77","  Depository and nondepository institutions 6/",1306.7,1162.0,1086.9
"15000","Hawaii","78","  Business services and other services 7/",1813.1,1768.2,1762.7
"16000","Idaho","1","All industry total",27995.5,28927.3,30311.7
"16000","Idaho","2","  Private industries",23989.1,24851.5,26101.9
"16000","Idaho","3","      Agriculture, forestry, and fishing",1553.7,1594.2,1616.7
"16000","Idaho","4","          Farms",1279.7,1309.5,1323.4
"16000","Idaho","5","          Agricultural services, forestry, and fishing",273.1,284.2,293.3
"16000","Idaho","6","      Mining",254.3,242.8,223.8
"16000","Idaho","7","          Metal mining",162.9,148.7,138.9
"16000","Idaho","8","          Coal mining",0.0,0.0,0.0
"16000","Idaho","9","          Oil and gas extraction",0.8,1.2,1.7
"16000","Idaho","10","          Nonmetallic minerals, except fuels",89.1,93.1,83.1
"16000","Idaho","11","      Construction",1913.2,1993.8,2029.0
"16000","Idaho","12","      Manufacturing",5446.5,5425.1,6000.8
"16000","Idaho","13","          Durable goods manufacturing",3822.7,3854.3,4393.2
"16000","Idaho","14","              Lumber and wood products",891.7,888.4,809.5
"16000","Idaho","15","              Furniture and fixtures",31.4,33.7,41.1
"16000","Idaho","16","              Stone, clay, and glass products",56.3,53.2,60.3
"16000","Idaho","17","              Primary metal industries",11.1,12.9,11.7
"16000","Idaho","18","              Fabricated metal products",148.5,144.3,146.1
"16000","Idaho","19","              Industrial machinery and equipment",438.7,993.1,973.0
"16000","Idaho","20","              Electronic and other electric equipment 2/",2053.2,1553.0,2162.6
"16000","Idaho","21","              Motor vehicles and equipment",56.3,74.2,63.0
"16000","Idaho","22","              Other transportation equipment",57.7,54.1,55.2
"16000","Idaho","23","              Instruments and related products 2/",18.6,18.7,23.2
"16000","Idaho","24","              Miscellaneous manufacturing industries",43.6,43.6,47.6
"16000","Idaho","25","          Nondurable goods manufacturing",1633.9,1575.4,1607.6
"16000","Idaho","26","              Food and kindred products",1015.2,892.0,924.6
"16000","Idaho","27","              Tobacco products",0.2,0.2,0.2
"16000","Idaho","28","              Textile mill products",2.5,2.2,3.0
"16000","Idaho","29","              Apparel and other textile products",9.9,8.6,10.3
"16000","Idaho","30","              Paper and allied products",160.5,196.7,195.0
"16000","Idaho","31","              Printing and publishing",180.3,175.4,172.9
"16000","Idaho","32","              Chemicals and allied products",224.1,251.9,250.8
"16000","Idaho","33","              Petroleum and coal products",2.2,2.4,3.2
"16000","Idaho","34","              Rubber and miscellaneous plastics products",45.1,39.1,40.6
"16000","Idaho","35","              Leather and leather products",7.3,6.5,7.0
"16000","Idaho","36","      Transportation and public utilities",2219.6,2328.6,2321.9
"16000","Idaho","37","          Transportation",941.5,992.8,1006.2
"16000","Idaho","38","              Railroad transportation",240.0,223.5,212.4
"16000","Idaho","39","              Local and interurban passenger transit",26.0,25.7,29.0
"16000","Idaho","40","              Trucking and warehousing",487.7,539.6,559.1
"16000","Idaho","41","              Water transportation",5.9,6.9,7.0
"16000","Idaho","42","              Transportation by air",116.6,126.4,135.0
"16000","Idaho","43","              Pipelines, except natural gas",18.5,21.7,21.0
"16000","Idaho","44","              Transportation services",45.8,48.6,42.8
"16000","Idaho","45","          Communications",447.2,456.3,458.5
"16000","Idaho","46","          Electric, gas, and sanitary services",830.6,879.4,857.2
"16000","Idaho","47","      Wholesale trade",1510.4,1721.8,1940.9
"16000","Idaho","48","      Retail trade",2605.6,2811.4,3011.4
"16000","Idaho","49","      Finance, insurance, and real estate",3880.2,4014.9,4002.1
"16000","Idaho","50","          Depository institutions 3/",694.4,701.1,511.6
"16000","Idaho","51","          Nondepository institutions 3/",50.3,59.5,90.7
"16000","Idaho","52","          Security and commodity brokers",51.5,64.9,86.2
"16000","Idaho","53","          Insurance carriers",281.3,326.8,274.6
"16000","Idaho","54","          Insurance agents, brokers, and services",165.6,162.1,160.0
"16000","Idaho","55","          Real estate",2611.5,2679.5,2839.2
"16000","Idaho","56","          Holding and other investment offices",51.4,29.2,39.8
"16000","Idaho","57","      Services",4610.8,4728.7,4955.3
"16000","Idaho","58","          Hotels and other lodging places",216.2,217.6,222.3
"16000","Idaho","59","          Personal services",172.4,169.9,179.3
"16000","Idaho","60","          Business services 4/",620.9,660.5,730.3
"16000","Idaho","61","          Automotive repair, services, and parking",278.8,294.0,304.4
"16000","Idaho","62","          Miscellaneous repair services",114.3,110.9,111.6
"16000","Idaho","63","          Motion pictures",26.4,29.1,28.6
"16000","Idaho","64","          Amusement and recreation services",153.8,160.0,191.1
"16000","Idaho","65","          Health services",1374.3,1440.6,1500.3
"16000","Idaho","66","          Legal services",194.4,198.8,201.7
"16000","Idaho","67","          Educational services",115.5,116.1,120.8
"16000","Idaho","68","          Social services",148.5,160.2,177.5
"16000","Idaho","69","          Membership organizations",120.3,130.3,132.9
"16000","Idaho","70","          Other services 4/",1040.1,1005.0,1018.2
"16000","Idaho","71","          Private households",35.0,35.7,36.4
"16000","Idaho","72","  Government and government enterprises",4009.5,4076.7,4209.7
"16000","Idaho","73","      Federal civilian",820.8,771.8,831.1
"16000","Idaho","74","      Military",315.3,310.2,335.7
"16000","Idaho","75","      State and local",2874.0,2994.7,3042.9
"16000","Idaho","","Addenda:","","",""
"16000","Idaho","76","  Electronic equipment and instruments 5/",2073.1,1571.6,2185.8
"16000","Idaho","77","  Depository and nondepository institutions 6/",735.8,754.0,602.3
"16000","Idaho","78","  Business services and other services 7/",1662.1,1665.6,1748.5
"17000","Illinois","1","All industry total",374858.3,389704.0,408047.8
"17000","Illinois","2","  Private industries",337780.2,351825.2,369874.5
"17000","Illinois","3","      Agriculture, forestry, and fishing",3012.8,4571.2,4843.9
"17000","Illinois","4","          Farms",1840.1,3297.6,3483.3
"17000","Illinois","5","          Agricultural services, forestry, and fishing",1219.0,1272.6,1360.6
"17000","Illinois","6","      Mining",1220.6,1268.3,1200.5
"17000","Illinois","7","          Metal mining",6.7,0.5,0.8
"17000","Illinois","8","          Coal mining",625.1,620.2,538.0
"17000","Illinois","9","          Oil and gas extraction",207.3,202.2,211.8
"17000","Illinois","10","          Nonmetallic minerals, except fuels",376.7,443.4,449.8
"17000","Illinois","11","      Construction",16334.8,16973.8,17411.6
"17000","Illinois","12","      Manufacturing",65906.9,66058.3,71339.2
"17000","Illinois","13","          Durable goods manufacturing",36616.8,37200.1,40835.3
"17000","Illinois","14","              Lumber and wood products",620.4,613.9,630.1
"17000","Illinois","15","              Furniture and fixtures",779.9,836.8,849.3
"17000","Illinois","16","              Stone, clay, and glass products",1302.0,1268.9,1467.1
"17000","Illinois","17","              Primary metal industries",2842.8,3109.8,3038.5
"17000","Illinois","18","              Fabricated metal products",7281.9,7572.3,7821.2
"17000","Illinois","19","              Industrial machinery and equipment",9075.2,9951.2,11766.0
"17000","Illinois","20","              Electronic and other electric equipment 2/",7617.3,6882.4,8539.5
"17000","Illinois","21","              Motor vehicles and equipment",3469.1,3210.7,3121.4
"17000","Illinois","22","              Other transportation equipment",510.9,543.3,695.9
"17000","Illinois","23","              Instruments and related products 2/",1686.3,1689.4,1466.2
"17000","Illinois","24","              Miscellaneous manufacturing industries",1451.3,1611.4,1440.0
"17000","Illinois","25","          Nondurable goods manufacturing",29352.4,28877.6,30503.9
"17000","Illinois","26","              Food and kindred products",9508.6,7940.1,8168.1
"17000","Illinois","27","              Tobacco products",53.5,54.4,53.8
"17000","Illinois","28","              Textile mill products",112.3,90.6,91.5
"17000","Illinois","29","              Apparel and other textile products",396.9,377.0,419.6
"17000","Illinois","30","              Paper and allied products",1655.3,1979.8,2175.1
"17000","Illinois","31","              Printing and publishing",6250.7,5970.9,6294.0
"17000","Illinois","32","              Chemicals and allied products",7065.0,7568.4,8091.1
"17000","Illinois","33","              Petroleum and coal products",946.2,1433.0,1364.1
"17000","Illinois","34","              Rubber and miscellaneous plastics products",3328.4,3359.6,3703.3
"17000","Illinois","35","              Leather and leather products",169.4,127.1,143.4
"17000","Illinois","36","      Transportation and public utilities",32614.3,34715.5,35024.1
"17000","Illinois","37","          Transportation",13638.6,14786.2,15561.1
"17000","Illinois","38","              Railroad transportation",1481.9,1483.7,1380.4
"17000","Illinois","39","              Local and interurban passenger transit",734.6,731.5,830.9
"17000","Illinois","40","              Trucking and warehousing",5073.0,5665.2,6014.6
"17000","Illinois","41","              Water transportation",227.2,252.6,264.5
"17000","Illinois","42","              Transportation by air",4357.5,4643.2,4964.8
"17000","Illinois","43","              Pipelines, except natural gas",163.6,208.2,222.7
"17000","Illinois","44","              Transportation services",1598.9,1798.9,1883.2
"17000","Illinois","45","          Communications",8735.9,9419.5,9330.0
"17000","Illinois","46","          Electric, gas, and sanitary services",10232.9,10502.6,10132.9
"17000","Illinois","47","      Wholesale trade",26684.2,28643.9,31462.4
"17000","Illinois","48","      Retail trade",28715.1,30235.5,32360.8
"17000","Illinois","49","      Finance, insurance, and real estate",82516.6,84394.0,88193.4
"17000","Illinois","50","          Depository institutions 3/",12472.4,11844.5,11227.5
"17000","Illinois","51","          Nondepository institutions 3/",1409.8,1610.3,2353.6
"17000","Illinois","52","          Security and commodity brokers",3940.6,4780.1,6608.4
"17000","Illinois","53","          Insurance carriers",18284.9,17383.3,17568.3
"17000","Illinois","54","          Insurance agents, brokers, and services",2597.1,2522.7,2561.7
"17000","Illinois","55","          Real estate",44000.3,45432.8,46866.8
"17000","Illinois","56","          Holding and other investment offices",1035.1,758.2,1007.1
"17000","Illinois","57","      Services",80991.0,85060.8,88038.7
"17000","Illinois","58","          Hotels and other lodging places",2195.2,2290.5,2322.5
"17000","Illinois","59","          Personal services",2404.1,2447.8,2520.5
"17000","Illinois","60","          Business services 4/",19042.0,20588.1,22146.8
"17000","Illinois","61","          Automotive repair, services, and parking",3498.0,3658.4,3578.1
"17000","Illinois","62","          Miscellaneous repair services",1308.0,1321.9,1261.6
"17000","Illinois","63","          Motion pictures",541.5,557.2,564.3
"17000","Illinois","64","          Amusement and recreation services",3151.2,3228.8,3389.2
"17000","Illinois","65","          Health services",20635.8,20682.0,20717.4
"17000","Illinois","66","          Legal services",6499.6,6727.5,7165.9
"17000","Illinois","67","          Educational services",3063.9,3197.1,3249.0
"17000","Illinois","68","          Social services",2284.4,2359.7,2423.0
"17000","Illinois","69","          Membership organizations",3316.8,3401.2,3486.1
"17000","Illinois","70","          Other services 4/",12608.3,14177.3,14802.5
"17000","Illinois","71","          Private households",418.5,415.7,411.7
"17000","Illinois","72","  Government and government enterprises",37095.0,37885.4,38173.3
"17000","Illinois","73","      Federal civilian",6813.4,6812.6,6579.4
"17000","Illinois","74","      Military",2123.0,2208.5,2202.2
"17000","Illinois","75","      State and local",28159.3,28864.8,29391.7
"17000","Illinois","","Addenda:","","",""
"17000","Illinois","76","  Electronic equipment and instruments 5/",9304.8,8539.4,10005.7
"17000","Illinois","77","  Depository and nondepository institutions 6/",13715.6,13368.3,13581.1
"17000","Illinois","78","  Business services and other services 7/",31644.3,34766.8,36949.3
"18000","Indiana","1","All industry total",153785.3,160020.4,167366.3
"18000","Indiana","2","  Private industries",137555.5,143427.9,150882.6
"18000","Indiana","3","      Agriculture, forestry, and fishing",1694.9,2429.2,2688.1
"18000","Indiana","4","          Farms",1194.3,1888.8,2129.4
"18000","Indiana","5","          Agricultural services, forestry, and fishing",520.5,544.0,558.7
"18000","Indiana","6","      Mining",609.6,680.3,754.9
"18000","Indiana","7","          Metal mining",0.0,0.0,0.0
"18000","Indiana","8","          Coal mining",300.0,329.5,396.2
"18000","Indiana","9","          Oil and gas extraction",24.4,22.6,22.5
"18000","Indiana","10","          Nonmetallic minerals, except fuels",286.1,329.3,336.2
"18000","Indiana","11","      Construction",7715.7,8028.4,8396.4
"18000","Indiana","12","      Manufacturing",45874.0,47257.9,49096.6
"18000","Indiana","13","          Durable goods manufacturing",31917.4,33032.5,34451.9
"18000","Indiana","14","              Lumber and wood products",1428.3,1456.3,1434.3
"18000","Indiana","15","              Furniture and fixtures",1115.9,1165.8,1188.6
"18000","Indiana","16","              Stone, clay, and glass products",1220.2,1120.8,1220.3
"18000","Indiana","17","              Primary metal industries",5437.0,5513.6,5673.0
"18000","Indiana","18","              Fabricated metal products",3992.0,4059.5,4447.7
"18000","Indiana","19","              Industrial machinery and equipment",4370.5,4504.7,4839.7
"18000","Indiana","20","              Electronic and other electric equipment 2/",3200.2,3214.9,3667.6
"18000","Indiana","21","              Motor vehicles and equipment",7729.0,8631.5,8452.4
"18000","Indiana","22","              Other transportation equipment",1530.8,1504.7,1381.8
"18000","Indiana","23","              Instruments and related products 2/",1111.9,1094.5,1286.3
"18000","Indiana","24","              Miscellaneous manufacturing industries",777.5,781.6,860.3
"18000","Indiana","25","          Nondurable goods manufacturing",13964.3,14227.2,14644.7
"18000","Indiana","26","              Food and kindred products",2707.3,2532.4,2504.9
"18000","Indiana","27","              Tobacco products",2.9,2.8,3.0
"18000","Indiana","28","              Textile mill products",51.3,52.7,48.1
"18000","Indiana","29","              Apparel and other textile products",309.7,288.3,268.2
"18000","Indiana","30","              Paper and allied products",662.4,769.1,871.9
"18000","Indiana","31","              Printing and publishing",2003.2,2021.6,1797.1
"18000","Indiana","32","              Chemicals and allied products",5239.5,5533.3,6093.3
"18000","Indiana","33","              Petroleum and coal products",568.6,449.2,435.9
"18000","Indiana","34","              Rubber and miscellaneous plastics products",2370.9,2495.5,2537.6
"18000","Indiana","35","              Leather and leather products",120.0,96.2,84.8
"18000","Indiana","36","      Transportation and public utilities",11925.3,12502.8,12585.8
"18000","Indiana","37","          Transportation",5368.5,5741.6,5914.9
"18000","Indiana","38","              Railroad transportation",622.2,624.7,585.1
"18000","Indiana","39","              Local and interurban passenger transit",172.6,168.0,188.2
"18000","Indiana","40","              Trucking and warehousing",3396.4,3614.8,3728.7
"18000","Indiana","41","              Water transportation",139.5,155.5,159.1
"18000","Indiana","42","              Transportation by air",785.8,878.6,946.2
"18000","Indiana","43","              Pipelines, except natural gas",77.0,93.6,100.8
"18000","Indiana","44","              Transportation services",175.5,205.5,206.8
"18000","Indiana","45","          Communications",2385.3,2446.8,2441.6
"18000","Indiana","46","          Electric, gas, and sanitary services",4169.1,4313.1,4229.3
"18000","Indiana","47","      Wholesale trade",8407.1,9257.8,10216.7
"18000","Indiana","48","      Retail trade",13031.2,14151.1,15159.2
"18000","Indiana","49","      Finance, insurance, and real estate",23977.0,23798.9,25033.9
"18000","Indiana","50","          Depository institutions 3/",3974.5,3887.3,3437.9
"18000","Indiana","51","          Nondepository institutions 3/",458.5,525.3,752.6
"18000","Indiana","52","          Security and commodity brokers",320.2,427.6,571.8
"18000","Indiana","53","          Insurance carriers",5043.4,4580.4,4742.2
"18000","Indiana","54","          Insurance agents, brokers, and services",890.5,856.5,852.8
"18000","Indiana","55","          Real estate",13192.7,13402.1,14470.0
"18000","Indiana","56","          Holding and other investment offices",161.2,180.3,206.5
